,Provincia,Partido,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
344,Buenos aires,Hipólito Yrigoyen,Henderson,1,0,1,0,1,1,1,1,0
345,Buenos aires,Hipólito Yrigoyen,Herrera vegas,0,0,0,0,0,0,0,0,0
346,Buenos aires,Hurlingham,Hurlingham,1,1,1,1,1,1,1,1,0
347,Buenos aires,La Plata,Los hornos,0,1,0,1,1,1,0,1,0
348,Buenos aires,La Plata,Manuel b gonnet,0,1,0,1,1,1,1,0,0
349,Buenos aires,La Plata,Poblet,0,0,0,0,0,0,0,0,0
350,Buenos aires,La Plata,Ringuelet,0,1,0,1,1,1,1,0,0
351,Buenos aires,La Plata,Rufino de elizalde,0,0,0,0,1,1,0,0,0
352,Buenos aires,La Plata,Ruta del sol,1,0,0,1,1,1,1,0,0
354,Buenos aires,La Plata,Tolosa,0,1,0,1,1,1,1,0,0
355,Buenos aires,La Plata,Transradio,0,0,0,0,1,1,0,0,1
356,Buenos aires,La Plata,Villa elisa,0,1,0,1,1,1,1,1,0
357,Buenos aires,La Plata,Villa elvira,0,1,0,1,1,1,0,1,0
358,Buenos aires,La Plata,Villa garibaldi,0,0,0,0,0,0,0,1,0
359,Buenos aires,Pilar,Villa astolfi,0,1,0,1,1,1,0,1,0
360,Buenos aires,Pilar,Villa rosa,1,1,1,1,1,1,1,1,0
361,Buenos aires,Pilar,Zelaya,1,1,0,0,1,1,1,1,0
362,Buenos aires,Pinamar,Carilo,0,1,0,0,1,1,0,0,0
363,Buenos aires,Pinamar,Ostende,0,0,0,0,1,1,0,0,0
364,Buenos aires,Pinamar,Pinamar,1,1,0,1,1,1,1,0,1
365,Buenos aires,Pinamar,Valeria del mar,0,0,0,0,1,1,0,0,0
366,Buenos aires,Presidente Perón,Barrio america unida,0,0,0,0,1,1,0,0,0
367,Buenos aires,Presidente Perón,Guernica,1,1,1,1,1,1,1,1,0
368,Buenos aires,Puán,17 de agosto,0,0,0,0,0,0,1,0,0
369,Caba,COMUNA 13,Colegiales,1,1,1,1,1,1,1,1,1
370,Chaco,Almirante Brown,Taco pozo,0,0,0,1,1,0,1,0,1
371,Chaco,Bermejo,General vedia,1,0,0,1,1,0,1,1,1
372,Chaco,Bermejo,Isla del cerrito,0,0,0,0,1,0,1,0,1
373,Chaco,Bermejo,La leonesa,1,0,0,0,1,1,1,1,0
374,Chaco,Bermejo,Las palmas,0,0,0,1,1,1,0,1,1
375,Chaco,Bermejo,Puerto bermejo nuevo,0,0,0,1,0,0,1,1,0
376,Chaco,Libertad,Colonia popular,0,0,0,0,1,0,1,1,0
377,Chaco,Libertad,Estación general obligado,0,0,0,0,0,0,0,0,0
378,Chaco,Libertad,Laguna blanca,0,0,0,0,0,0,1,1,1
379,Chaco,Libertad,Puerto tirol,1,1,0,1,1,1,1,1,0
380,Chaco,Libertador General San Martín,Ciervo petiso,0,0,0,0,1,0,0,0,1
381,Chaco,Libertador General San Martín,General josé de san martín,1,1,0,1,1,1,1,1,0
382,Chaco,Libertador General San Martín,La eduvigis,0,0,0,0,1,0,0,0,1
383,Chaco,Libertador General San Martín,Laguna limpia,0,0,0,0,1,0,0,1,0
384,Chaco,Libertador General San Martín,Pampa almirón,0,0,0,1,1,1,0,1,0
385,Chaco,Libertador General San Martín,Pampa del indio,0,0,0,1,1,1,1,1,1
386,Chaco,Libertador General San Martín,Presidencia roca,0,0,0,1,1,1,1,1,1
387,Chaco,Libertador General San Martín,Selvas del río de oro,0,0,0,0,1,0,0,0,0
388,Chaco,Maipú,Tres isletas,1,0,0,0,1,1,1,1,0
389,Chaco,Bermejo,Puerto bermejo viejo,0,0,0,0,1,0,0,0,0
390,Chaco,Bermejo,Puerto eva perón,0,0,0,1,1,0,0,1,1
391,Chaco,Chacabuco,Charata,1,0,0,1,1,1,1,1,1
392,Chaco,Comandante Fernández,Presidencia roque sáenz peña,1,0,0,1,1,1,1,1,1
393,Chaco,Fray Justo Santa María de Oro,Chorotis,0,0,0,0,1,0,0,0,0
394,Chaco,Fray Justo Santa María de Oro,Santa sylvina,0,1,0,0,1,1,0,0,1
395,Chaco,Fray Justo Santa María de Oro,Venados grandes,0,0,0,0,0,0,0,0,0
396,Chaco,General Belgrano,Corzuela,1,0,0,1,1,1,1,1,1
397,Chaco,General Donovan,La escondida,1,1,0,1,1,1,1,0,1
398,Chaco,General Donovan,La verde,1,0,0,1,1,1,1,0,1
399,Chaco,General Donovan,Lapachito,1,0,0,1,1,1,1,0,0
400,Chaco,General Donovan,Makallé,1,1,0,0,1,1,1,0,1
401,Cordoba,San Justo,Las varillas,1,0,0,1,1,1,1,0,1
402,Cordoba,San Justo,Marull,0,0,0,1,1,1,1,1,1
403,Cordoba,San Justo,Miramar,0,1,0,0,1,1,1,1,0
404,Cordoba,San Justo,Morteros,1,0,0,1,1,1,1,0,0
405,Cordoba,San Justo,Plaza luxardo,0,0,0,0,0,0,0,1,0
406,Cordoba,San Justo,Plaza san francisco,0,0,0,0,1,0,0,1,0
407,Cordoba,San Justo,Porteña,1,0,0,1,1,1,1,1,0
408,Cordoba,San Justo,Quebracho herrado,0,0,0,0,0,0,1,1,0
409,Cordoba,San Justo,Sacanta,0,1,0,1,1,1,1,1,1
410,Cordoba,San Justo,San francisco,1,1,0,1,1,1,1,1,0
411,Cordoba,Unión,Canals,1,0,0,1,1,1,1,1,0
412,Cordoba,Unión,Chilibroste,1,0,0,1,0,0,1,1,0
413,Cordoba,Unión,Cintra,1,0,0,1,0,1,1,1,1
414,Cordoba,Unión,Colonia bismarck,0,1,0,0,0,0,1,1,0
415,Cordoba,Unión,Colonia bremen,0,0,0,0,0,0,0,0,0
416,Cordoba,Unión,Idiazabal,0,0,0,1,1,1,1,1,1
417,Cordoba,Unión,Justiniano posse,0,0,0,1,1,1,1,1,0
418,Cordoba,Unión,Laborde,1,0,0,0,1,1,1,0,0
419,Cordoba,Unión,Monte leña,0,0,0,0,1,1,1,0,0
420,Cordoba,Unión,Monte maíz,1,1,0,1,1,1,1,0,0
421,Cordoba,Unión,Morrison,1,0,0,1,1,1,1,0,0
422,Formosa,Patiño,Posta cambio zalazar,0,0,0,0,1,0,0,1,0
423,Formosa,Patiño,Pozo del tigre,1,0,0,1,1,1,1,1,1
424,Formosa,Patiño,San martín i,0,0,0,0,0,0,0,1,0
425,Formosa,Patiño,San martín ii,0,0,0,1,1,0,1,1,0
426,Formosa,Patiño,Subteniente perín,0,0,0,0,1,0,0,1,1
427,Formosa,Patiño,Villa general güemes,0,0,0,1,1,0,1,1,0
428,Formosa,Patiño,Villa general manuel belgrano,0,0,0,1,1,0,1,1,0
429,Formosa,Pilagás,Buena vista,0,0,0,1,1,0,1,1,0
430,Formosa,Pilagás,El espinillo,0,0,0,0,1,1,1,1,0
431,Formosa,Pilagás,Laguna gallo,0,0,0,0,0,0,0,1,1
432,Formosa,Pilagás,Misión tacaagle,0,0,0,0,1,0,1,1,0
433,Formosa,Pilagás,Portón negro,0,0,0,0,0,0,0,0,1
434,Formosa,Pilagás,Tres lagunas,1,0,0,0,1,0,1,1,0
435,Formosa,Pilcomayo,Clorinda,1,1,0,1,1,1,1,1,1
436,Formosa,Pilcomayo,Laguna blanca,1,0,0,1,1,1,1,1,0
437,Formosa,Pilcomayo,Laguna naick-neck,1,0,0,0,1,0,1,1,1
438,Formosa,Pilcomayo,Palma sola,0,0,0,0,1,0,0,1,0
439,Formosa,Pilcomayo,Puerto pilcomayo,0,0,0,0,0,0,0,1,0
440,Formosa,Pilcomayo,Riacho he-he,0,0,0,1,1,1,1,1,0
441,Formosa,Pilcomayo,Riacho negro,0,0,0,0,1,0,0,1,0
442,Formosa,Pilcomayo,Siete palmas,1,0,0,1,1,0,1,1,0
443,Formosa,Pirané,Colonia campo villafañe,0,0,0,1,1,0,1,1,0
444,Formosa,Pirané,El colorado,1,0,0,1,1,0,1,1,1
445,Formosa,Pirané,Palo santo,0,1,0,0,1,1,1,1,1
446,Mendoza,San Rafael,Goudge,0,1,0,0,1,1,1,1,0
447,Mendoza,San Rafael,Jaime prats,0,0,0,0,0,0,1,1,0
448,Mendoza,San Rafael,La llave nueva,0,0,0,0,0,0,1,0,0
449,Mendoza,San Rafael,Las malvinas,0,0,0,0,0,0,1,1,0
450,Mendoza,San Rafael,Los reyunos,0,0,0,0,1,0,0,0,0
451,Mendoza,San Rafael,Monte comán,0,0,0,1,1,1,1,1,0
452,Mendoza,San Rafael,Pobre diablo,0,0,0,0,1,1,0,0,0
453,Mendoza,San Rafael,Punta del agua,0,0,0,1,0,0,0,0,0
454,Mendoza,San Rafael,Rama caída,0,0,0,0,1,1,1,1,0
455,Mendoza,San Rafael,Real del padre,0,0,0,0,1,1,1,1,0
456,Mendoza,San Rafael,Salto de las rosas,0,0,1,0,1,1,1,1,0
457,Mendoza,San Rafael,San rafael,1,1,1,1,1,1,1,1,0
458,Mendoza,San Rafael,Villa atuel,0,0,0,0,1,1,1,1,0
459,Mendoza,San Rafael,Villa atuel norte,0,0,0,0,1,1,1,0,0
460,Mendoza,Santa Rosa,Barrio 12 de octubre,0,0,0,1,1,0,0,0,0
461,Mendoza,Santa Rosa,Barrio maría auxiliadora,0,0,0,0,1,1,0,0,0
462,Mendoza,Santa Rosa,Barrio molina cabrera,0,0,0,0,0,0,0,0,0
463,Mendoza,Santa Rosa,La dormida,0,0,0,1,1,1,1,1,0
464,Mendoza,Santa Rosa,Las catitas,0,0,0,0,1,1,1,1,0
465,Mendoza,Santa Rosa,Santa rosa,0,0,0,1,0,0,1,1,0
466,Mendoza,Tunuyán,Barrio san cayetano,0,0,0,0,0,0,0,0,0
467,Mendoza,Tunuyán,Campo los andes,0,1,0,0,0,0,0,0,0
468,Mendoza,Tunuyán,Colonia las rosas,0,0,0,0,1,1,1,1,0
469,Mendoza,Tunuyán,El manzano,0,0,0,0,1,1,0,0,0
470,Mendoza,Tunuyán,Los sauces,0,1,0,1,1,1,1,0,0
471,Mendoza,Tunuyán,Tunuyán,1,1,1,1,1,1,1,1,0
472,Mendoza,Tunuyán,Vista flores,0,0,0,0,1,1,1,1,0
473,Mendoza,Tupungato,Barrio belgrano norte,0,0,0,0,0,0,0,0,0
474,Mendoza,Tupungato,Cordón del plata,0,0,0,0,1,1,1,1,0
475,Mendoza,Tupungato,El peral,0,0,0,0,0,0,0,0,0
476,Misiones,Cainguás,Aristóbulo del valle,1,1,0,1,1,1,1,0,1
477,Misiones,Cainguás,Campo grande,1,0,0,1,1,1,1,1,1
478,Misiones,Cainguás,Dos de mayo núcleo i,0,0,0,1,0,0,1,0,0
479,Misiones,Cainguás,Dos de mayo núcleo ii,0,0,0,0,0,0,0,0,0
480,Misiones,Cainguás,Dos de mayo núcleo iii,0,0,0,0,0,0,0,1,0
481,Misiones,Cainguás,Kilómetro 17,0,0,0,0,0,0,0,0,0
482,Misiones,Cainguás,Nucleo i,0,0,0,0,0,0,0,0,0
483,Misiones,Cainguás,Nucleo ii,0,0,0,0,1,0,0,0,0
484,Misiones,Cainguás,Pueblo illia,0,0,0,0,0,0,0,1,0
485,Misiones,Cainguás,Salto encantado,0,1,0,0,1,0,1,1,1
486,Misiones,Candelaria,Barrio del lago,0,0,0,1,0,0,0,0,0
487,Misiones,Candelaria,Bonpland,1,0,0,0,1,0,1,0,0
488,Misiones,Candelaria,Candelaria,1,1,0,0,1,1,1,0,1
489,Misiones,Candelaria,Cerro corá,0,0,0,0,1,0,0,0,0
490,Misiones,Candelaria,Loreto,0,0,0,0,0,0,0,0,0
491,Misiones,Candelaria,Mártires,0,0,0,0,1,1,0,1,0
492,Misiones,Candelaria,Profundidad,0,0,0,0,0,0,0,1,0
493,Misiones,Candelaria,Puerto santa ana,0,0,0,0,0,0,0,0,0
494,Misiones,Candelaria,Santa ana,1,0,0,0,1,1,1,0,0
495,Misiones,Capital,Barrio nuevo garupa,0,0,0,0,0,0,0,0,0
496,Misiones,Capital,Garupá,1,1,0,1,1,1,1,1,0
497,Misiones,Capital,Nemesio parma,0,0,0,0,1,1,0,1,0
498,Misiones,Capital,Posadas,1,1,0,1,1,1,1,1,1
499,Misiones,Capital,Posadas (extensión),0,0,0,0,1,1,0,0,0
500,Misiones,Concepción,Barra concepción,0,0,0,0,0,0,0,0,0
501,Misiones,Concepción,Concepción de la sierra,0,1,0,1,1,1,1,1,1
502,Misiones,Concepción,La corita,0,1,0,0,1,0,0,0,0
503,Misiones,Concepción,Santa maría,0,0,0,0,0,0,0,0,0
504,Misiones,Eldorado,9 de julio,0,0,0,0,0,0,1,0,0
505,Misiones,Eldorado,9 de julio kilómetro 20,0,0,0,0,1,0,0,0,0
506,Misiones,Eldorado,Colonia victoria,1,0,0,0,0,0,1,0,0
507,Misiones,Eldorado,Eldorado,1,0,0,0,1,1,1,1,1
508,Misiones,Eldorado,María magdalena,0,0,0,0,1,0,1,0,0
509,Salta,Orán,Hipólito yrigoyen,1,1,0,1,1,1,1,1,1
510,Salta,Orán,La misión,0,0,0,0,0,0,0,0,0
511,Salta,Orán,Pichanal,1,1,0,1,1,1,1,0,1
512,Salta,Orán,San ramón de la nueva orán,1,0,0,1,1,1,1,0,1
513,Salta,Orán,Urundel,0,0,0,1,1,1,1,1,1
514,Salta,Rivadavia,Alto de la sierra,0,0,0,1,0,0,0,1,0
515,Salta,Rivadavia,Capitán juan pagé,0,0,0,0,0,0,0,1,0
516,Salta,Rivadavia,Coronel juan solá,1,0,0,1,1,1,1,1,1
517,Salta,Rivadavia,Hito 1,0,0,0,0,0,0,0,0,0
518,Salta,Rivadavia,La unión,0,0,0,0,1,0,0,0,0
519,Salta,Rivadavia,Los blancos,0,0,0,0,1,0,0,1,0
520,Salta,Rivadavia,Pluma de pato,0,0,0,0,1,0,0,1,0
521,Salta,Rivadavia,Rivadavia,0,0,0,1,1,0,0,0,1
522,Salta,Rivadavia,Santa maría,0,0,0,0,0,0,0,0,0
523,Salta,Rivadavia,Santa rosa,0,0,0,0,0,0,0,0,0
524,Salta,San Carlos,El barrial,0,0,0,0,0,0,0,0,0
525,Salta,Rivadavia,Santa victoria este,1,0,0,1,1,0,1,1,1
526,Salta,Rosario de la Frontera,Antilla,0,0,0,1,1,0,0,0,1
527,Salta,Rosario de la Frontera,Copo quile,0,0,0,1,1,0,0,0,0
528,Salta,Rosario de la Frontera,El naranjo,0,0,0,1,1,1,0,0,1
529,Salta,Rosario de la Frontera,El potrero,0,0,0,1,0,0,0,0,1
530,Salta,Rosario de la Frontera,Rosario de la frontera,1,1,0,1,1,1,1,1,1
531,Salta,Rosario de la Frontera,San felipe,0,0,0,0,0,0,0,0,0
532,Salta,Rosario de Lerma,Campo quijano,1,0,0,1,1,1,1,1,1
533,Salta,Rosario de Lerma,La merced del encón,0,0,0,1,1,1,0,1,0
534,Salta,Rosario de Lerma,La silleta,1,0,0,1,0,0,1,1,1
535,Salta,Rosario de Lerma,Rosario de lerma,1,1,0,1,1,1,1,1,1
536,Salta,San Carlos,Angastaco,0,0,0,1,1,0,0,1,0
537,Salta,San Carlos,Animaná,0,0,0,0,1,0,1,1,1
538,Santa fe,9 de Julio,Logroño,1,0,0,0,1,1,1,1,0
539,Santa fe,9 de Julio,Montefiore,0,0,0,0,0,0,1,1,1
540,Santa fe,9 de Julio,Pozo borrado,0,0,0,0,1,0,1,1,0
541,Santa fe,9 de Julio,San bernardo,0,0,0,0,0,0,1,1,0
542,Santa fe,9 de Julio,Santa margarita,0,0,0,0,1,0,1,1,1
543,Santa fe,9 de Julio,Tostado,1,1,0,0,1,1,1,1,1
544,Santa fe,9 de Julio,Villa minetti,0,0,0,0,1,1,1,1,1
545,Santa fe,Belgrano,Armstrong,1,0,0,1,1,1,1,1,0
546,Santa fe,Belgrano,Bouquet,1,0,0,0,1,0,1,1,0
547,Santa fe,Belgrano,Las parejas,1,0,0,1,1,1,1,1,0
548,Santa fe,Belgrano,Las rosas,1,1,0,1,1,1,1,1,0
549,Santa fe,Belgrano,Montes de oca,1,0,0,1,1,0,1,1,1
550,Santa fe,Belgrano,Tortugas,1,1,0,0,1,1,1,0,1
551,Santa fe,Caseros,Arequito,1,1,0,0,1,1,1,0,0
552,Santa fe,Caseros,Arteaga,1,1,0,0,1,1,1,1,0
553,Santa fe,Caseros,Beravebú,0,0,0,0,1,1,1,1,0
554,Santa fe,Caseros,Bigand,1,1,0,0,1,1,1,0,0
555,Santa fe,Caseros,Casilda,1,1,0,1,1,1,1,1,0
556,Santa fe,Caseros,Chabás,1,0,0,1,1,1,1,1,0
557,Santa fe,Caseros,Chañar ladeado,1,1,0,1,1,1,1,0,0
558,Salta,San Carlos,San carlos,0,0,0,1,1,0,1,1,1
559,Salta,Santa Victoria,Acoyte,0,0,0,0,0,0,0,1,0
560,Salta,Santa Victoria,Campo la cruz,0,0,0,0,0,0,0,0,0
561,Salta,Santa Victoria,Los toldos,0,0,0,1,0,0,1,1,0
562,Salta,Santa Victoria,Nazareno,0,0,0,1,0,0,1,0,0
563,Salta,Santa Victoria,Poscaya,0,0,0,0,0,0,0,0,0
564,Salta,Santa Victoria,San marcos,0,0,0,0,0,0,0,0,0
565,Salta,Santa Victoria,Santa victoria,0,0,0,1,0,0,0,1,1
566,San juan,25 de Mayo,Campo afuera,0,0,0,0,0,0,0,0,0
567,San juan,25 de Mayo,El encón,0,0,0,0,1,0,0,0,0
568,San juan,25 de Mayo,La chimbera,0,0,0,0,0,0,0,0,0
569,San juan,25 de Mayo,Tupelí,0,0,0,0,0,0,0,1,0
570,San juan,25 de Mayo,Villa borjas,0,0,0,0,0,0,0,1,0
571,San juan,25 de Mayo,Villa borjas - la chimbera,0,0,0,0,0,0,1,1,0
572,San juan,25 de Mayo,Villa el tango,0,0,0,0,0,0,0,0,0
573,San juan,25 de Mayo,Villa santa rosa,0,0,0,0,1,1,1,1,0
574,San juan,9 de Julio,9 de julio,0,0,0,1,1,1,1,1,1
575,San juan,9 de Julio,Alto de sierra,0,0,0,0,1,1,0,1,0
576,San juan,9 de Julio,Colonia fiorito,0,0,0,0,0,0,0,1,0
577,San juan,9 de Julio,Las chacritas,0,0,0,0,1,0,0,1,0
578,Misiones,Oberá,Barrio escuela 633,0,0,0,0,1,1,0,0,0
579,Misiones,Oberá,Campo ramón,0,1,0,1,1,0,1,0,1
580,Misiones,Oberá,Campo viera,0,0,0,1,1,0,1,1,0
581,Misiones,Oberá,El salto,0,0,0,0,1,0,0,0,0
582,Misiones,Oberá,General alvear,0,0,0,1,1,0,0,0,0
583,Misiones,Oberá,Guaraní,1,0,0,1,1,1,1,0,0
584,Misiones,Oberá,Los helechos,0,0,0,1,1,0,0,0,0
585,Misiones,Oberá,Oberá,1,1,0,1,1,1,1,0,0
586,Misiones,Oberá,Panambí,0,0,0,1,0,0,1,0,0
587,Misiones,Oberá,Panambi kilómetro 15,0,0,0,0,1,0,0,0,0
588,Misiones,Oberá,Panambí kilómetro 8,0,0,0,1,1,0,0,0,0
589,Misiones,Oberá,San martín,0,0,0,1,1,0,1,0,0
590,Misiones,Oberá,Villa bonita,0,1,0,1,1,0,1,0,0
591,Misiones,San Ignacio,Barrio tungoil,0,0,0,0,0,0,0,0,0
592,Misiones,San Ignacio,Colonia polana,0,0,0,0,1,0,0,1,0
593,Misiones,San Ignacio,Corpus,0,0,0,0,1,0,1,1,0
594,Misiones,San Ignacio,Domingo savio,0,0,0,0,0,0,0,0,0
595,Santa fe,Rosario,Coronel rodolfo s. domínguez,0,1,0,0,1,1,1,0,0
596,Santa fe,Rosario,Cuatro esquinas,0,0,0,1,0,0,0,0,0
597,Santa fe,Rosario,El caramelo,1,0,0,1,0,0,1,0,0
598,Santa fe,Rosario,Fighiera,1,0,0,0,1,1,1,1,0
599,Santa fe,Rosario,Funes,1,1,0,1,1,1,1,1,1
600,Santa fe,Rosario,General lagos,1,0,0,1,1,1,1,1,1
601,Santa fe,Rosario,Granadero baigorria,0,1,0,1,1,1,1,1,0
602,Santa fe,Rosario,Ibarlucea,0,1,0,1,1,1,1,1,0
603,Santa fe,Rosario,Kilómetro 101,0,0,0,0,1,1,0,1,1
604,Santa fe,Rosario,Los muchachos - la alborada,0,0,0,0,0,0,0,0,0
605,Santa fe,Rosario,Monte flores,1,0,0,1,1,1,0,0,0
606,Santa fe,San Cristóbal,Santurce,0,0,0,0,0,0,0,1,0
607,Buenos aires,Arrecifes,Arrecifes,1,1,1,1,1,1,1,1,1
608,Buenos aires,Arrecifes,Todd,0,0,0,1,1,1,1,0,0
609,Buenos aires,Arrecifes,Viña,1,1,0,0,1,1,0,0,0
610,Buenos aires,Avellaneda,Area reserva cinturón ecológico,0,0,0,0,1,1,0,0,0
611,Buenos aires,Avellaneda,Avellaneda,1,1,1,1,1,1,1,1,1
612,Buenos aires,Avellaneda,Crucesita,0,1,0,1,1,1,1,0,0
613,Buenos aires,Avellaneda,Dock sud,1,1,0,1,1,1,1,1,0
614,Buenos aires,Avellaneda,Gerli,0,1,0,1,1,1,1,0,0
615,Buenos aires,General Viamonte,Los toldos,1,0,1,1,1,1,1,1,0
616,Buenos aires,General Viamonte,San emilio,0,0,0,0,0,0,0,0,0
617,Buenos aires,General Viamonte,Zavalía,0,0,0,0,0,0,1,1,0
618,Buenos aires,General Villegas,Banderaló,0,0,0,0,1,1,0,0,1
619,Buenos aires,General Villegas,Cañada seca,0,0,0,0,1,0,0,0,0
620,Buenos aires,General Villegas,Coronel charlone,1,0,0,1,1,1,1,0,1
621,Buenos aires,General Villegas,Emilio v. bunge,0,0,0,0,1,1,1,0,1
622,Buenos aires,General Villegas,General villegas (est. villegas),1,0,0,1,1,1,1,1,1
623,Buenos aires,General Villegas,Massey (est. elordi),0,0,0,0,0,0,0,0,0
624,Buenos aires,General Villegas,Pichincha,0,0,0,0,0,0,0,0,1
625,Buenos aires,General Villegas,Piedritas,1,0,0,1,1,1,1,1,1
626,Buenos aires,General Villegas,Santa eleodora,0,0,0,0,1,0,1,0,0
627,Buenos aires,General Villegas,Santa regina,0,1,0,0,1,0,1,0,0
628,Buenos aires,Puán,Azopardo,0,0,0,0,0,0,0,0,0
629,Buenos aires,Puán,Bordenave,0,0,0,1,0,0,1,1,1
630,Buenos aires,Puán,Darregueira,1,1,1,1,1,1,1,1,0
631,Buenos aires,Puán,Estela,0,0,0,0,1,0,0,0,0
632,Buenos aires,Puán,Felipe solá,0,0,0,0,1,0,1,0,0
633,Buenos aires,Puán,López lecube,0,0,0,0,0,0,0,0,0
634,Buenos aires,Puán,Puán,0,1,0,1,1,1,1,1,1
635,Buenos aires,Puán,San germán,0,0,0,0,0,0,1,1,0
636,Buenos aires,Puán,Villa castelar (est. erize),0,0,0,0,0,0,1,0,0
637,Buenos aires,Puán,Villa iris,0,0,0,1,1,1,1,1,0
638,Buenos aires,Punta Indio,Alvarez jonte,0,0,0,0,0,0,0,0,0
639,Buenos aires,Punta Indio,Las tahonas,0,0,0,0,0,0,0,0,0
640,Buenos aires,Punta Indio,Pipinas,0,1,0,0,1,1,1,0,0
641,Buenos aires,Punta Indio,Punta indio,0,0,0,0,0,0,1,1,0
642,Buenos aires,Punta Indio,Verónica,1,1,0,1,1,1,1,0,0
643,Buenos aires,Quilmes,Bernal,1,1,1,1,1,1,1,0,1
644,Buenos aires,Quilmes,Bernal oeste,1,1,1,1,1,1,1,0,0
645,Buenos aires,Quilmes,Don bosco,0,1,0,1,1,1,1,0,0
646,Buenos aires,Quilmes,Ezpeleta,1,1,1,1,1,1,1,1,0
647,Buenos aires,Quilmes,Ezpeleta oeste,1,1,1,1,1,1,1,0,0
648,Buenos aires,Quilmes,Quilmes,1,1,1,1,1,1,1,1,1
649,Mendoza,Tupungato,El zampal,0,0,0,0,1,0,0,0,0
650,Caba,COMUNA 13,Nuñez,1,1,1,1,1,1,1,1,1
651,Chaco,Mayor Luis J. Fontana,Coronel du graty,1,1,0,1,1,1,0,1,1
652,Chaco,Mayor Luis J. Fontana,Enrique urién,0,0,0,1,0,0,0,0,0
653,Chaco,Mayor Luis J. Fontana,Villa angela,1,0,0,1,1,1,1,1,0
654,Chaco,O Higgins,La clotilde,0,0,0,0,1,0,0,0,0
655,Chaco,O Higgins,La tigra,0,0,0,0,1,0,0,0,0
656,Chubut,Biedma,Reserva area protegida el doradillo,0,0,0,0,0,0,0,1,0
657,Chubut,Cushamen,Buenos aires chico,0,0,0,0,0,0,0,0,0
658,Chubut,Cushamen,Cholila,0,0,1,0,1,1,1,0,1
659,Chubut,Cushamen,Costa del chubut,0,0,0,0,0,0,0,0,0
660,Chubut,Cushamen,Cushamen centro,0,0,0,0,0,0,1,0,0
661,Chubut,Cushamen,El hoyo,1,0,0,1,0,0,1,1,0
662,Chubut,Cushamen,El maitén,0,0,0,0,0,0,1,1,0
663,Chubut,Cushamen,Epuyén,1,0,0,0,1,0,1,0,0
664,Chubut,Cushamen,Fofo cahuel,0,0,0,0,0,0,0,0,0
665,Chubut,Cushamen,Gualjaina,0,0,0,0,0,0,1,0,1
666,Chubut,Cushamen,Lago epuyén,0,0,0,0,0,0,0,0,0
667,Chubut,Cushamen,Lago puelo,1,0,0,1,1,1,1,1,0
668,Chubut,Cushamen,Leleque,0,0,0,0,0,0,1,0,1
669,Chubut,Escalante,Acceso norte,0,0,0,0,1,1,0,0,1
670,Chubut,Escalante,Astra,0,0,0,0,0,1,0,0,0
671,Chubut,Escalante,Bahía bustamante,0,0,0,0,0,0,0,0,0
672,Chubut,Escalante,Barrio 25 de mayo,0,0,0,0,1,1,0,0,0
673,Chubut,Escalante,Barrio caleta cordova,0,0,0,0,0,1,0,0,1
674,Chaco,O Higgins,San bernardo,0,0,0,0,1,1,0,0,0
675,Chaco,Presidencia de la Plaza,Presidencia de la plaza,1,1,0,1,1,1,1,1,0
676,Chaco,Quitilipi,Quitilipi,1,0,0,1,1,1,1,1,0
677,Chaco,Quitilipi,Villa el palmar,0,0,0,0,1,0,0,1,0
678,Chaco,San Fernando,Barranqueras,1,1,0,1,1,1,1,1,0
679,Chaco,San Fernando,Basail,1,1,0,0,1,1,1,1,1
680,Chaco,San Fernando,Colonia baranda,0,0,0,0,1,1,0,0,0
681,Chaco,San Fernando,Fontana,0,0,0,1,1,1,0,1,0
682,Chaco,San Fernando,Puerto vilelas,0,0,0,1,1,1,0,0,1
683,Chaco,San Fernando,Resistencia,1,1,1,1,1,1,1,1,1
684,Cordoba,San Justo,Saturnino maría laspiur,0,1,0,0,1,1,1,0,1
685,Cordoba,San Justo,Seeber,1,0,0,0,1,0,0,0,0
686,Cordoba,San Justo,Toro pujio,1,0,0,0,1,0,1,0,0
687,Cordoba,San Justo,Tránsito,1,0,0,0,1,1,1,1,0
688,Cordoba,San Justo,Trinchera,0,0,0,0,0,0,0,0,0
689,Cordoba,San Justo,Villa concepción del tío,0,1,0,0,1,1,1,1,0
690,Cordoba,San Justo,Villa del tránsito,0,0,0,0,0,0,0,1,0
691,Cordoba,San Justo,Villa san esteban,0,0,0,0,0,0,0,1,0
692,Cordoba,Santa María,Alta gracia,1,1,0,1,1,1,1,1,0
693,Cordoba,Santa María,Anisacate,1,0,0,0,0,0,1,1,0
694,Cordoba,Santa María,Barrio gilbert,0,0,0,0,0,0,0,0,0
695,Cordoba,Santa María,Barrio las quintas,0,0,0,0,0,1,0,0,0
696,Cordoba,Santa María,Barrio villa del parque,0,0,0,0,0,0,0,0,0
697,Cordoba,Santa María,Bouwer,0,0,0,0,1,1,1,0,0
698,Cordoba,Santa María,Campos del virrey,0,0,0,0,0,0,0,0,0
699,Cordoba,Santa María,Caseros centro,0,0,0,0,1,0,0,0,0
700,Cordoba,Santa María,Causana,0,0,0,0,0,0,0,0,0
701,Cordoba,Santa María,Costa azul,0,0,0,0,1,1,0,0,0
